GEOID,year,median_income_hh,median_house_value,pct_single_father,pct_single_mother,fertility,pct_bachelors,pct_born_us,pct_only_speaks_english
11001000901,2017,242208,1450400,0,2.1,17,28.4,75.6,67.4
11001000902,2017,205469,1193500,1.9,2.1,11,32.3,77,78.4
11001001001,2017,164180,920500,2.2,2.1,48,27.8,76.4,74.8
11001001002,2017,99167,420600,0.6,0,10,31.3,80.3,74.9
11001001100,2017,154156,945400,1.1,4.8,74,37.7,84.5,84.5
11001001200,2017,125179,860500,2.4,3.6,0,30.3,76.7,76.7
11001001301,2017,134282,1272300,3.9,0,22,26.8,79.7,80.2
11001001302,2017,113300,402600,2.4,1.8,20,30,72.4,73.6
11001001401,2017,120526,1062900,0,2.9,93,31.3,80.7,76.2
11001001402,2017,111361,834200,0.6,2.2,168,27.3,81.9,74
11001001500,2017,205159,1024200,1.6,3.9,0,27.5,82.9,84
11001001600,2017,169250,806100,0.6,6.2,61,29.7,87.8,84.6
11001001702,2017,91711,443500,3.6,4.5,31,25.3,82.3,82.8
11001001803,2017,51182,568200,6.6,5.4,121,15.6,49.1,38.5
11001001804,2017,42579,454700,1.1,10.6,40,16.4,60.8,49.5
11001001901,2017,82963,463100,0.7,5.9,62,28.8,81,80.9
11001001902,2017,89583,530400,0.9,4.2,64,17,81.2,72.9
11001002001,2017,63060,756400,3.1,3.2,80,21.2,67.6,57.1
11001002002,2017,87256,590200,4.1,7.7,34,19.8,75.8,72.6
11001002101,2017,54359,418300,0,6.9,61,14.5,67.9,67.7
11001002102,2017,76836,459800,0,5.1,63,26.7,81.3,80.9
11001002201,2017,65069,585500,1.3,1.2,50,22.3,72.7,72.3
11001002202,2017,54817,474100,8.1,11,38,20.5,77.1,70.2
11001002301,2017,118750,556400,4.6,0.9,82,18.2,80.4,79.5
11001002302,2017,60417,299000,3.4,2,0,26,88.1,86.9
11001002400,2017,105189,564800,0.6,2.4,28,29.2,78.8,82.1
11001002501,2017,59141,687500,3.7,8.4,48,16.1,72,67.2
11001002502,2017,73464,561000,1.2,1.4,43,17.6,70.4,65.1
11001002600,2017,181875,919800,0,3.4,78,29.2,81.6,83.8
11001002701,2017,72308,707500,3.1,2.2,103,24,68.7,62.7
11001002702,2017,78976,791500,0.3,4.1,51,25.5,76.2,65.2
11001002801,2017,53568,387300,3.5,7.7,77,19.4,64,59.5
11001002802,2017,59811,346800,0.6,5.8,22,20.8,54.8,54.3
11001002900,2017,103700,615300,2.2,3.6,32,27.8,70.8,66.9
11001003000,2017,67457,684200,0,10.3,33,35.2,81.4,79.7
11001003100,2017,94939,618200,2.5,5.8,0,28.5,65.8,57.1
11001003200,2017,92375,489300,1.5,7.9,42,20.6,75.3,73.7
11001003301,2017,121250,688600,0,2.8,34,36.4,86.2,87.1
11001003302,2017,112426,719600,2.4,2.5,13,38.8,87.7,90.3
11001003400,2017,88772,700900,4.9,7.8,3,26.4,91.6,89.1
11001003500,2017,87813,529100,2.9,3.2,24,30.4,83.8,84.4
11001003600,2017,93734,619600,2,1.4,69,28.9,78.9,80.4
11001003700,2017,79440,488800,0,14.9,112,24.9,78.6,75.9
11001003800,2017,98093,647700,1.1,1.6,60,33.5,72.7,70.9
11001003900,2017,97557,423300,0,0,68,31,76,72.2
11001004001,2017,118988,570500,0,0,45,35.1,86.6,78.9
11001004002,2017,102455,614000,1.4,0,23,33.7,80.8,75.2
11001004100,2017,143586,852300,0.6,0.4,43,25.7,72.6,75.2
11001004201,2017,114205,647900,0,0.6,38,40.3,86.5,88.1
11001004202,2017,105978,479600,0,0,27,38.8,77.8,78.7
11001004300,2017,95000,681200,0,2.2,55,37.4,79.1,77.7
11001004400,2017,166071,694400,0.4,1.4,23,31.2,78.1,84.8
11001004600,2017,98698,629400,1.1,2.4,52,26.3,91.8,88.5
11001004701,2017,40378,493000,0,13.9,136,17.5,85.3,87.1
11001004702,2017,101891,473100,0.4,5.8,12,27.5,84.8,85.2
11001004801,2017,109601,635400,0,2.2,27,29.9,82.6,87
11001004802,2017,67409,590800,4.8,3.4,36,23.5,84.6,81.5
11001004901,2017,103500,737900,0,5.3,42,34,81.7,78.8
11001004902,2017,87083,515900,0,2,39,33.6,75,75.6
11001005001,2017,138295,807900,0,0,0,37.4,75.9,75
11001005002,2017,87969,455000,0,0.4,86,28.6,76,73.9
11001005201,2017,114271,548100,0,0,14,28.8,75.6,81.7
11001005301,2017,90402,446100,0,0.5,29,33.8,77,79.8
11001005500,2017,79306,741000,0,2.8,25,33,70.7,77.5
11001005600,2017,83365,478900,0,0,28,22.8,60.1,62
11001005800,2017,137259,493000,0.9,0,55,25.3,74.4,76.4
11001005900,2017,101553,444700,0,0,10,39.9,86.3,86
11001006202,2017,NA,NA,0,0,0,23.1,100,100
11001006400,2017,19459,478800,1.4,17.5,58,21.3,91.2,93.3
11001006500,2017,125536,904000,0.7,2.2,52,36.4,86.6,88.6
11001006600,2017,134911,989500,0.7,0.5,27,38.5,92.2,91.5
11001006700,2017,140054,825200,0,1.1,38,37.1,91.1,92.1
11001006801,2017,89327,596700,1.6,2.4,46,28.1,92.3,91
11001006802,2017,156042,678000,2.7,2.8,61,30.4,96,95.6
11001006804,2017,156583,822400,55.6,0,196,3.8,92.7,92
11001006900,2017,144063,818100,1,1.5,55,32.1,91.6,89.4
11001007000,2017,124583,829400,0,0,102,36.9,90.5,88.4
11001007100,2017,72109,548800,2.7,10.4,72,24,94.6,95.4
11001007200,2017,109605,516700,0.4,1,52,41.9,92.8,93
11001007301,2017,84009,NA,0.8,3.4,135,24.8,87.4,81.5
11001007304,2017,32428,266200,0,24.2,119,5.9,96.9,95.6
11001007401,2017,14566,256700,0,37.5,44,4.2,96.9,98.1
11001007403,2017,25761,254500,3.1,23.4,56,4.9,95.8,95
11001007404,2017,42439,341700,3.4,24.4,57,10.4,98.4,95.3
11001007406,2017,24688,261000,2.3,37.7,19,6.7,94.7,90.3
11001007407,2017,34410,266400,1.8,22.9,44,12.8,97,95.1
11001007408,2017,21728,321400,4.8,32,132,4.4,99,98.5
11001007409,2017,38107,248000,3.7,36.9,12,5.8,95.6,94.8
11001007502,2017,27003,267000,5.4,26.3,61,6.2,98.1,99.6
11001007503,2017,26250,333600,2.8,26.5,26,12.5,97.4,95
11001007504,2017,17077,338000,0.6,22.1,42,5.5,96.2,96
11001007601,2017,34840,264900,2.3,7.9,26,12.2,95.5,94.7
11001007603,2017,49435,NA,0,6.6,70,19.2,92.8,89.3
11001007604,2017,54338,415900,0.7,14.4,0,13.6,96.3,96.8
11001007605,2017,33659,245200,3.7,8,120,8.7,93.3,91.7
11001007703,2017,26020,251400,1.9,28.1,49,2.4,95.2,92.1
11001007707,2017,40995,277100,1.2,16.2,45,8.1,98.4,97
11001007708,2017,35488,232400,4.7,18,59,0.3,100,99.5
11001007709,2017,33750,308800,1.4,14.4,23,12.6,97,95.3
11001007803,2017,37203,269100,2.5,10.6,109,10.9,91.8,88.6
11001007804,2017,51065,280300,2.5,15.5,24,13.4,96.5,98.1
11001007806,2017,37981,316300,0.8,9.8,60,12.4,98.2,98.5
11001007807,2017,38438,262300,0,21.7,120,9.8,95.2,94
11001007808,2017,31714,247900,3.1,17.6,62,10.1,91.9,97
11001007809,2017,47713,208100,0.6,23.7,73,5.6,95.3,93.6
11001007901,2017,51949,527900,3.6,9.7,31,18.8,95.9,96.4
11001007903,2017,80588,447000,1,7.8,93,21.3,92.7,90.9
11001008001,2017,139706,631900,0,6.9,85,31.2,87.2,92
11001008002,2017,116641,680000,0,0.6,108,28.9,92,90.9
11001008100,2017,143068,845200,0,0,53,40.7,91,94
11001008200,2017,115742,1013700,1.8,0,38,36.6,91,89.8
11001008301,2017,147989,841400,1.1,0,66,34.9,91,92
11001008302,2017,129167,805100,0,0,25,34,89.3,91.3
11001008402,2017,93011,632900,0.9,4.5,39,34.9,94.9,94.8
11001008410,2017,141563,664100,0,0.9,96,42.3,93,96.5
11001008701,2017,100333,588400,0,0,0,28.8,85.4,84.6
11001008702,2017,72292,436800,0,3.1,49,28.1,81.8,83
11001008802,2017,64810,552700,1.6,4.8,73,22.2,92.3,94.3
11001008803,2017,25774,325000,0,24.9,26,17.7,85.8,85.5
11001008804,2017,43922,402500,1.6,13.8,46,15.4,88.9,93.2
11001008903,2017,40605,327400,2.1,16.6,131,18.8,87.6,91.4
11001008904,2017,33228,262500,4.9,8.8,25,13.3,82.7,87.3
11001009000,2017,38088,429200,1.4,8.7,36,20.2,91,90
11001009102,2017,44217,356300,3.6,13.5,57,20.3,89.5,88.9
11001009201,2017,84844,669600,2.7,4.4,43,29.1,87.4,84.9
11001009203,2017,70156,543600,0,9,21,22.6,89.7,82.5
11001009204,2017,26215,340200,0,20.1,19,12.2,85.8,85
11001009301,2017,94495,580900,2,3.8,37,21.2,84.5,84.7
11001009302,2017,71375,544400,0,0,26,15.3,71.5,74.1
11001009400,2017,97804,539800,0.5,5.9,75,24.2,88,84.6
11001009501,2017,48395,365500,3.1,8.1,22,14.5,70.7,65
11001009503,2017,104603,492800,0,5.1,39,21.2,97,97.3
11001009504,2017,83690,442000,0.7,2.7,51,19.3,89.1,83.8
11001009505,2017,67112,437500,1.7,9.4,35,20.4,84.6,87.7
11001009507,2017,74375,331600,1.2,11.9,61,14,85.2,79.5
11001009508,2017,56404,357400,2.9,8.6,37,19.6,78.9,74
11001009509,2017,64792,391400,1.7,5.6,175,18.6,93.4,88.8
11001009601,2017,29428,244100,3.5,21.4,24,12.9,97.1,98
11001009602,2017,24138,311400,0,28.2,138,3.3,97.5,95.6
11001009603,2017,44229,227100,2.5,9.6,80,6.9,96.8,95.5
11001009604,2017,56010,202600,1.7,2.7,16,12.2,97.1,96.7
11001009700,2017,31771,265100,2.9,24.3,35,11.5,95.3,96.6
11001009801,2017,20513,229400,9.8,23.1,80,6.7,92,94.2
11001009802,2017,23625,197900,0,24.6,93,8.7,96.1,96.8
11001009803,2017,26306,274500,5.4,21.3,133,6.9,98,97.1
11001009804,2017,36559,220500,3.2,18,44,9.3,95.6,90.7
11001009807,2017,41452,236700,2.1,15.2,0,11.5,96.9,97.7
11001009810,2017,30704,NA,1.2,24.3,46,5.2,98.5,100
11001009811,2017,30764,229500,3.8,29.1,25,5.7,98.9,97.1
11001009901,2017,89813,397100,0,6.6,15,21.7,92.7,96.2
11001009902,2017,51813,259700,3.4,11,0,7,98.5,96.3
11001009903,2017,64279,305500,4.3,10.7,26,10.5,91.3,92.5
11001009904,2017,30728,306900,3.7,20.2,134,9.3,90.1,86.8
11001009905,2017,40650,172100,0.9,19.4,117,7.2,94.9,93.7
11001009906,2017,44357,224500,4.7,13.2,114,6.8,95.8,93.2
11001009907,2017,31426,205800,7.8,27.5,67,6.9,98.7,100
11001010100,2017,84514,435800,0,0.1,45,26.6,65.7,69.9
11001010200,2017,104215,618200,0.8,0,81,28.4,84.4,82.8
11001010300,2017,69741,437000,0,5.1,12,22.6,82.3,61.1
11001010400,2017,36477,276700,7.1,15.5,15,10.6,95.8,96.4
11001010500,2017,83750,391600,0,1.9,8,35.3,76.1,74.7
11001010600,2017,110469,637500,0.4,2.4,43,39.9,91.6,91
11001010700,2017,73750,418400,0,0,0,34.1,75,70.8
11001010800,2017,36058,NA,0,0,0,29.4,81.3,76.4
11001010900,2017,31094,NA,6.5,25.5,83,10.8,95,94.6
11001011000,2017,75529,344900,0,2.9,70,33.9,87.7,89.3
11001011100,2017,75781,428700,1.3,6.1,78,22.9,92.4,90.6
